"site","year","mesocosm","taxon_code","logN","logM","phosphorus","mean_temp_12M"
"PT","2018","M01","oedo",3.89326228588799,-1.49021473527075,0.014,15.4863192793221
"PT","2018","M01","spschr",5.5493736038898,-5.20769285828071,0.014,15.4863192793221
"PT","2018","M01","brurc",0.732393759822969,-1.06439394658715,0.014,15.4863192793221
"PT","2018","M01","myven",0.146128035678238,-1.45078747599157,0.014,15.4863192793221
"PT","2018","M01","lefle",-0.221848749616356,-2.20096302340085,0.014,15.4863192793221
"PT","2018","M01","leclo",-0.221848749616356,-2.36336555031359,0.014,15.4863192793221
"PT","2018","M01","bdell",-0.221848749616356,-1.07867227720013,0.014,15.4863192793221
"PT","2018","M01","dapul",0.204119982655925,0.476659369384165,0.014,15.4863192793221
"PT","2018","M01","chsph",1.68124123737559,-0.325874988751241,0.014,15.4863192793221
"PT","2018","M01","btbra",7.0818520707697,-3.15895150963231,0.014,15.4863192793221
"PT","2018","M01","acrob_n",2.13987908640124,-0.889225159655711,0.014,15.4863192793221
"PT","2018","M01","acrob_c",-0.0969100130080564,-0.196877513388817,0.014,15.4863192793221
"PT","2018","M01","acrob_a",-0.221848749616356,0.498022841031128,0.014,15.4863192793221
"PT","2018","M01","oligoc",-0.0217236417032663,1.43305586166431,0.014,15.4863192793221
"PT","2018","M01","physa",-0.593114813264777,2.99984865424179,0.014,15.4863192793221
"PT","2018","M01","tanypo_l",-0.731417511431058,1.69648178507819,0.014,15.4863192793221
"PT","2018","M01","orthoc_l",-0.488379462744764,1.846976048984,0.014,15.4863192793221
"PT","2018","M01","chiron_l",-0.129357520103096,2.46566095249305,0.014,15.4863192793221
"PT","2018","M01","alrec",0.732393759822969,-0.888418585549,0.014,15.4863192793221
"PT","2018","M02","tanypo_l",0.139489231582836,2.11087810749207,0.016,15.4863192793221
"PT","2018","M02","chiron_l",0.495367895254163,1.66571558642563,0.016,15.4863192793221
"PT","2018","M02","tanyta_l",0.122455892284056,1.83556127542145,0.016,15.4863192793221
"PT","2018","M02","clodip",-0.673424125060019,3.03165346749429,0.016,15.4863192793221
"PT","2018","M02","wlapi",5.24738399289026,-5.64983400853306,0.016,15.4863192793221
"PT","2018","M02","brurc",1.57978359661681,-1.24505826333253,0.016,15.4863192793221
"PT","2018","M02","lepat",0.602059991327962,-2.06684635920979,0.016,15.4863192793221
"PT","2018","M02","trich",1.66838591669,-2.22110731987049,0.016,15.4863192793221
"PT","2018","M02","bdell",1.34242268082221,-1.57875442969998,0.016,15.4863192793221
"PT","2018","M02","dapul",0.934498451243568,0.477396853303088,0.016,15.4863192793221
"PT","2018","M02","chsph",0.819543935541869,-0.405322258752499,0.016,15.4863192793221
"PT","2018","M02","alrec",-0.698970004336019,-0.695879113457774,0.016,15.4863192793221
"PT","2018","M02","ngsol",4.30824417674061,-4.30102522301084,0.016,15.4863192793221
"PT","2018","M02","nitz",6.71812602363808,-4.40539861694741,0.016,15.4863192793221
"PT","2018","M02","oedo",4.97963486080017,-1.30822469246001,0.016,15.4863192793221
"PT","2018","M02","scdis",4.14854096086723,-3.90092705805094,0.016,15.4863192793221
"PT","2018","M02","spschr",4.3704020499725,-5.22685960835584,0.016,15.4863192793221
"PT","2018","M02","leclo",-0.221848749616356,-2.26257438275107,0.016,15.4863192793221
"PT","2018","M02","btbra",5.49083017521164,-3.74247268203837,0.016,15.4863192793221
"PT","2018","M02","chlor",5.35716844141029,-4.81194824096229,0.016,15.4863192793221
"PT","2018","M02","lefle",-0.221848749616356,-2.09111992563981,0.016,15.4863192793221
"PT","2018","M02","cterium",2.89320675305985,-3.28056421142869,0.016,15.4863192793221
"PT","2018","M02","ctpar",3.19423674872383,-3.57601527323849,0.016,15.4863192793221
"PT","2018","M02","cmrium",2.89320675305985,-3.40586242725045,0.016,15.4863192793221
"PT","2018","M03","staur",3.66417170536193,-4.94064557497719,0.009,15.4863192793221
"PT","2018","M03","scobt",4.74339216004786,-5.07210068742241,0.009,15.4863192793221
"PT","2018","M03","spschr",5.72490554960669,-5.60316538324215,0.009,15.4863192793221
"PT","2018","M03","pdcinc",4.36317935005869,-2.0718409364282,0.009,15.4863192793221
"PT","2018","M03","radioc",4.56729698028764,-4.42161756696849,0.009,15.4863192793221
"PT","2018","M03","scatus",5.11136670494419,-5.1483298660854,0.009,15.4863192793221
"PT","2018","M03","sceco",5.74338902348706,-5.85075141545553,0.009,15.4863192793221
"PT","2018","M03","scene",5.88692423919608,-4.60401291228416,0.009,15.4863192793221
"PT","2018","M03","chsph",2.17026171539496,-0.0372774228592352,0.009,15.4863192793221
"PT","2018","M03","alrec",1,-0.581172048172603,0.009,15.4863192793221
"PT","2018","M03","trpra_n",1.39445168082622,-1.82139109067987,0.009,15.4863192793221
"PT","2018","M03","krcont",4.66420934572267,-5.37385452611198,0.009,15.4863192793221
"PT","2018","M03","mrcont",4.36317935005869,-6.07469699761094,0.009,15.4863192793221
"PT","2018","M03","nitz",4.14132432727542,-4.40539861694741,0.009,15.4863192793221
"PT","2018","M03","oedo",5.0444182350073,-1.32822606421826,0.009,15.4863192793221
"PT","2018","M03","oocy",4.50931007420929,-4.295595179421,0.009,15.4863192793221
"PT","2018","M03","lelnr",0.819543935541869,-1.74281135137666,0.009,15.4863192793221
"PT","2018","M03","leclo",1.16435285578444,-2.18960838262137,0.009,15.4863192793221
"PT","2018","M03","trich",0.301029995663981,-1.890084842429,0.009,15.4863192793221
"PT","2018","M03","bdell",0.301029995663981,-1.119258705414,0.009,15.4863192793221
"PT","2018","M03","dapul",0.698970004336019,0.394733514990463,0.009,15.4863192793221
"PT","2018","M03","cmrium",4.14132432727542,-3.40586242725045,0.009,15.4863192793221
"PT","2018","M03","cmten",4.36317935005869,-4.82588224807551,0.009,15.4863192793221
"PT","2018","M03","cryp",3.96524875096712,-3.9914140245225,0.009,15.4863192793221
"PT","2018","M03","dtrium",5.30766073906845,-4.90921470054357,0.009,15.4863192793221
"PT","2018","M03","elthrix",3.96524875096712,-4.98963641770438,0.009,15.4863192793221
"PT","2018","M03","ttmin",3.96524875096712,-4.8624390160168,0.009,15.4863192793221
"PT","2018","M03","wlapi",5.11136670494419,-5.64983400853306,0.009,15.4863192793221
"PT","2018","M03","lepat",1.3541084391474,-1.95975342984183,0.009,15.4863192793221
"PT","2018","M03","chiron_l",-0.670083426263088,2.45116342649061,0.009,15.4863192793221
"PT","2018","M03","apgrac",3.66417170536193,-5.34978964533964,0.009,15.4863192793221
"PT","2018","M03","btbra",6.70887570792066,-3.83270684852509,0.009,15.4863192793221
"PT","2018","M03","clmicr",4.2662787466311,-3.88200719398149,0.009,15.4863192793221
"PT","2018","M03","clpseu",4.56729698028764,-3.88967212500945,0.009,15.4863192793221
"PT","2018","M03","trpra_a",-0.0969100130080564,-0.224037766155272,0.009,15.4863192793221
"PT","2018","M03","acrob_n",2.20574554094266,-0.688500388332645,0.009,15.4863192793221
"PT","2018","M03","acrob_c",0.602059991327962,0.00386860169451176,0.009,15.4863192793221
"PT","2018","M03","acrob_a",0.0791812460476248,0.710639269634634,0.009,15.4863192793221
"PT","2018","M03","heloph_a",-0.294419812302202,2.61956651814579,0.009,15.4863192793221
"PT","2018","M03","akmus",4.70559860916472,-5.25329007689097,0.009,15.4863192793221
"PT","2018","M05","leclo",0.301029995663981,-2.21722436095965,0.017,15.4863192793221
"PT","2018","M05","cegib",-0.221848749616356,-1.3202993936419,0.017,15.4863192793221
"PT","2018","M05","trhisp",3.19423674872383,-2.97000961102474,0.017,15.4863192793221
"PT","2018","M05","lepat",0.414973347970818,-1.95811532142024,0.017,15.4863192793221
"PT","2018","M05","oocy",4.32463221992291,-4.295595179421,0.017,15.4863192793221
"PT","2018","M05","plnann",2.89320675305985,-4.77971480875258,0.017,15.4863192793221
"PT","2018","M05","sceco",3.49526674438781,-5.58569517474164,0.017,15.4863192793221
"PT","2018","M05","spschr",5.45675611551983,-5.67599975233349,0.017,15.4863192793221
"PT","2018","M05","chiron_l",0.422985375389417,2.28630845512899,0.017,15.4863192793221
"PT","2018","M05","tanyta_l",-0.757222449861096,1.83556127542145,0.017,15.4863192793221
"PT","2018","M05","btbra",6.22317457918242,-3.97570476049863,0.017,15.4863192793221
"PT","2018","M05","trich",-0.221848749616356,-2.06422253672118,0.017,15.4863192793221
"PT","2018","M05","cmten",3.19423674872383,-4.8288522224697,0.017,15.4863192793221
"PT","2018","M05","ctpar",3.59228781595213,-3.57601527323849,0.017,15.4863192793221
"PT","2018","M05","ngsol",3.19423674872383,-4.30706553043006,0.017,15.4863192793221
"PT","2018","M05","nitz",3.59228781595213,-4.40539861694741,0.017,15.4863192793221
"PT","2018","M05","oedo",3.84751096520325,-1.66080892774378,0.017,15.4863192793221
"PT","2018","M05","oligoc",-0.824169239491709,0.872750876203867,0.017,15.4863192793221
"PT","2018","M05","symstr",-0.824169239491709,3.75454496742178,0.017,15.4863192793221
"PT","2018","M05","tanypo_l",0.567941225519605,2.27950039142479,0.017,15.4863192793221
"PT","2018","M05","orthoc_l",0.0508920238999909,1.89174541596191,0.017,15.4863192793221
"PT","2018","M05","cmrium",2.89320675305985,-3.40586242725045,0.017,15.4863192793221
"PT","2018","M05","anab",4.74453549430043,-5.96919416035662,0.017,15.4863192793221
"PT","2018","M05","chsph",0.146128035678238,-0.0920296905423788,0.017,15.4863192793221
"PT","2018","M05","chlor",4.00723553754595,-4.96603486798511,0.017,15.4863192793221
"PT","2018","M05","acrob_n",0.973127853599699,-0.661834516574757,0.017,15.4863192793221
"PT","2018","M05","dapul",0.973127853599699,0.511981887526488,0.017,15.4863192793221
"PT","2018","M05","alrec",-0.698970004336019,-0.440012852503182,0.017,15.4863192793221
"PT","2018","M11","bulbo",4.56729698028764,-3.57824753465895,0.014,15.4863192793221
"PT","2018","M11","lelnr",0.447158031342219,-1.76422962063739,0.014,15.4863192793221
"PT","2018","M11","trich",0.146128035678238,-2.34658737271468,0.014,15.4863192793221
"PT","2018","M11","cmrium",3.66417170536193,-3.40586242725045,0.014,15.4863192793221
"PT","2018","M11","cmorn",3.36323580448369,-3.04398996108279,0.014,15.4863192793221
"PT","2018","M11","lepat",1.88874096068289,-1.95679168814305,0.014,15.4863192793221
"PT","2018","M11","bdell",0.602059991327962,-1.22511392061918,0.014,15.4863192793221
"PT","2018","M11","oolacu",4.84030060477835,-4.79914350227614,0.014,15.4863192793221
"PT","2018","M11","dapul",1.12057393120585,0.691346602649141,0.014,15.4863192793221
"PT","2018","M11","sivet",0.0791812460476248,0.512011952517717,0.014,15.4863192793221
"PT","2018","M11","btbra",6.16482110589061,-3.00014787392906,0.014,15.4863192793221
"PT","2018","M11","staur",3.36323580448369,-4.94064557497719,0.014,15.4863192793221
"PT","2018","M11","wlapi",5.19568660222956,-5.64983400853306,0.014,15.4863192793221
"PT","2018","M11","brurc",0.146128035678238,-1.12509546369406,0.014,15.4863192793221
"PT","2018","M11","cmpunc",3.96524875096712,-2.74398647009792,0.014,15.4863192793221
"PT","2018","M11","oedo",5.02593636350624,-1.473164140642,0.014,15.4863192793221
"PT","2018","M11","chsph",1.31386722036915,-0.203353654937495,0.014,15.4863192793221
"PT","2018","M11","dtrium",5.07918124604763,-4.90921470054357,0.014,15.4863192793221
"PT","2018","M11","lepto",3.66417170536193,-5.60645936272816,0.014,15.4863192793221
"PT","2018","M11","akmus",4.64192997952269,-5.25329007689097,0.014,15.4863192793221
"PT","2018","M11","oligoc",-0.729187939101475,1.31198635773436,0.014,15.4863192793221
"PT","2018","M11","pdcinc",3.66417170536193,-2.18660927470207,0.014,15.4863192793221
"PT","2018","M11","acrob_n",2.02284061087653,-0.409582894416595,0.014,15.4863192793221
"PT","2018","M11","acrob_c",0.447158031342219,0.282786095610561,0.014,15.4863192793221
"PT","2018","M11","acrob_a",0.57978359661681,0.811590246370187,0.014,15.4863192793221
"PT","2018","M11","oobor",3.96524875096712,-3.84933411301485,0.014,15.4863192793221
"PT","2018","M11","spschr",5.35881397437208,-5.32095661851315,0.014,15.4863192793221
"PT","2018","M11","plnann",3.66417170536193,-4.77971480875258,0.014,15.4863192793221
"PT","2018","M19","lepat",1.36921585741014,-1.98429687478933,0.011,15.4863192793221
"PT","2018","M19","ctpar",3.36323580448369,-3.57601527323849,0.011,15.4863192793221
"PT","2018","M19","elthrix",3.84029433161144,-4.98963641770438,0.011,15.4863192793221
"PT","2018","M19","bdell",0.602059991327962,-1.21420555275908,0.011,15.4863192793221
"PT","2018","M19","lepto",3.66417170536193,-5.60645936272816,0.011,15.4863192793221
"PT","2018","M19","leclo",0.301029995663981,-2.23296863781733,0.011,15.4863192793221
"PT","2018","M19","trich",0.662757831681574,-2.24723103311769,0.011,15.4863192793221
"PT","2018","M19","oobor",3.96524875096712,-3.84933411301485,0.011,15.4863192793221
"PT","2018","M19","oolacu",4.4423543229394,-4.90490747190917,0.011,15.4863192793221
"PT","2018","M19","oedo",4.95424250943933,-1.34950623022151,0.011,15.4863192793221
"PT","2018","M19","spschr",5.32696635917022,-5.48337522865095,0.011,15.4863192793221
"PT","2018","M19","tnema",3.96524875096712,-3.3646732233359,0.011,15.4863192793221
"PT","2018","M19","wlapi",4.36317935005869,-5.64983400853306,0.011,15.4863192793221
"PT","2018","M19","acrob_n",1.33041377334919,-0.819649737389047,0.011,15.4863192793221
"PT","2018","M19","akmus",3.66417170536193,-5.25329007689097,0.011,15.4863192793221
"PT","2018","M19","btbra",5.56271406462144,-3.60050923120195,0.011,15.4863192793221
"PT","2018","M19","calot",4.4423543229394,-5.06750109123483,0.011,15.4863192793221
"PT","2018","M19","tanyta_l",-0.622711259332304,1.83556127542145,0.011,15.4863192793221
"PT","2018","M19","sivet",-0.397940008672038,-0.128503630251166,0.011,15.4863192793221
"PT","2018","M19","chsph",0.204119982655925,-0.30642923535837,0.011,15.4863192793221
"PT","2018","M19","alrec",-0.397940008672038,-0.587809378369763,0.011,15.4863192793221
"PT","2018","M19","pdcinc",3.96524875096712,-2.11683990080008,0.011,15.4863192793221
"PT","2018","M19","tanypo_l",-0.543530013284679,2.28221377542691,0.011,15.4863192793221
"PT","2018","M19","chiron_l",0.176629290121277,2.08925422223056,0.011,15.4863192793221
"PT","2018","M19","acrob_c",-0.221848749616356,-0.12728074736189,0.011,15.4863192793221
"PT","2018","M19","acrob_a",-0.698970004336019,0.565078288879738,0.011,15.4863192793221
"TL","2016","M01","brang",0.477121254719662,-1.90110297602808,0.931,15.7457007947321
"TL","2016","M01","lepat",0.477121254719662,-2.14453047757365,0.931,15.7457007947321
"TL","2016","M01","lelnr",0.477121254719662,-1.71374702014928,0.931,15.7457007947321
"TL","2016","M01","leclo",1.30102999566398,-2.13319835832982,0.931,15.7457007947321
"TL","2016","M01","cequa",1.83250891270624,-0.0849510618267928,0.931,15.7457007947321
"TL","2016","M01","chlam",4.06937205430851,-4.28882594068757,0.931,15.7457007947321
"TL","2016","M01","chlof",7.05675922398391,-4.44180203839886,0.931,15.7457007947321
"TL","2016","M01","chlor",3.97243427695737,-5.0008011400554,0.931,15.7457007947321
"TL","2016","M01","cmorn",3.97243427695737,-3.04398996108279,0.931,15.7457007947321
"TL","2016","M01","coccus",5.18330971151019,-6.57582275463508,0.931,15.7457007947321
"TL","2016","M01","coscino",3.84751096520325,-3.82091993895129,0.931,15.7457007947321
"TL","2016","M01","cryp",3.67145055421249,-4.34543351774983,0.931,15.7457007947321
"TL","2016","M01","oedo",5.06936465065724,-3.0478449592976,0.931,15.7457007947321
"TL","2016","M01","osci",3.37032800777951,-3.15676448342106,0.931,15.7457007947321
"TL","2016","M01","rhlac",4.06937205430851,-4.75887475610878,0.931,15.7457007947321
